         1510191 function calls (1488920 primitive calls) in 19.089 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      338    0.004    0.000    0.004    0.000 {method 'read' of '_io.BufferedReader' objects}
      556    0.004    0.000    0.011    0.000 artist.py:929(_update_property)
      643    0.004    0.000    0.049    0.000 transforms.py:1470(transform_point)
      723    0.004    0.000    0.012    0.000 transforms.py:1748(frozen)
     3514    0.004    0.000    0.004    0.000 {built-in method numpy.geterrobj}
     3528    0.003    0.000    0.003    0.000 artist.py:753(get_visible)
        6    0.003    0.001    0.019    0.003 _axes.py:3941(<dictcomp>)
     1407    0.003    0.000    0.022    0.000 axis.py:1540(convert_units)
      878    0.003    0.000    0.009    0.000 {method 'all' of 'numpy.generic' objects}
      246    0.003    0.000    0.035    0.000 font_manager.py:1179(findfont)
      238    0.003    0.000    0.053    0.000 patches.py:728(_update_patch_transform)
     1544    0.003    0.000    0.011    0.000 transforms.py:2047(transform)
      363    0.003    0.000    0.015    0.000 stride_tricks.py:208(broadcast_arrays)
      651    0.003    0.000    0.040    0.000 transforms.py:860(update_from_data_xy)
      868    0.003    0.000    0.007    0.000 __init__.py:1393(_check_1d)
     2845    0.003    0.000    0.003    0.000 {method 'rpartition' of 'str' objects}
      180    0.003    0.000    0.006    0.000 sre_compile.py:276(_optimize_charset)
     2074    0.003    0.000    0.006    0.000 transforms.py:2573(get_matrix)
     1744    0.003    0.000    0.005    0.000 sre_parse.py:160(__len__)
      906    0.003    0.000    0.003    0.000 {method 'search' of 're.Pattern' objects}
      218    0.003    0.000    0.003    0.000 _base.py:2415(<listcomp>)
       91    0.003    0.000    0.006    0.000 cycler.py:349(by_key)
     1673    0.003    0.000    0.005    0.000 sre_parse.py:172(append)
  347/165    0.003    0.000    0.075    0.000 sre_parse.py:417(_parse_sub)
      376    0.003    0.000    0.003    0.000 {built-in method zlib.crc32}
     1476    0.003    0.000    0.007    0.000 font_manager.py:1233(<genexpr>)
      217    0.003    0.000    0.096    0.000 _base.py:1918(_update_line_limits)
    354/2    0.003    0.000    1.338    0.669 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
      334    0.003    0.000    0.032    0.000 gzip.py:438(read)
     1343    0.003    0.000    0.003    0.000 {method 'update' of 'dict' objects}
     1562    0.003    0.000    0.004    0.000 inspect.py:158(isfunction)
      510    0.003    0.000    0.014    0.000 transforms.py:2710(_revalidate)
      861    0.003    0.000    0.010    0.000 contextlib.py:116(__exit__)
      492    0.003    0.000    0.024    0.000 rcsetup.py:374(validate_color)
      872    0.003    0.000    0.028    0.000 transforms.py:1236(__add__)
  856/428    0.003    0.000    0.004    0.000 transforms.py:2356(<lambda>)
     2295    0.003    0.000    0.004    0.000 enum.py:526(__new__)
      644    0.003    0.000    0.011    0.000 lines.py:635(axes)
     1347    0.003    0.000    0.026    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        1    0.003    0.003    0.943    0.943 _axes.py:3775(bxp)
      476    0.003    0.000    0.012    0.000 transforms.py:1962(translate)
      560    0.003    0.000    0.003    0.000 transforms.py:2867(_interval_contains_close)
     3004    0.003    0.000    0.003    0.000 {built-in method builtins.callable}
        2    0.003    0.001    0.404    0.202 _base.py:4295(get_tightbbox)
     1056    0.003    0.000    0.007    0.000 scale.py:101(get_transform)
     2189    0.003    0.000    0.004    0.000 sre_parse.py:249(match)
     1757    0.003    0.000    0.003    0.000 {built-in method numpy.seterrobj}
      427    0.003    0.000    0.007    0.000 lines.py:1398(set_dash_capstyle)
      636    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:78(acquire)
      434    0.003    0.000    0.165    0.000 _base.py:154(__call__)
      636    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:103(release)
      334    0.003    0.000    0.036    0.000 _compression.py:66(readinto)
      225    0.003    0.000    0.003    0.000 _base.py:4242(get_children)
      482    0.003    0.000    0.029    0.000 transforms.py:704(<listcomp>)
      915    0.003    0.000    0.004    0.000 __init__.py:919(clean)
      482    0.003    0.000    0.033    0.000 transforms.py:702(<listcomp>)
      463    0.003    0.000    0.003    0.000 {built-in method numpy.concatenate}
       12    0.003    0.000    0.009    0.001 enum.py:135(__new__)
      320    0.003    0.000    0.012    0.000 transforms.py:1930(rotate_deg)
      165    0.003    0.000    0.011    0.000 sre_compile.py:536(_compile_info)
     2085    0.003    0.000    0.003    0.000 transforms.py:1671(<lambda>)
       82    0.003    0.000    0.003    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
      874    0.002    0.000    0.021    0.000 ticker.py:1523(nonsingular)
      482    0.002    0.000    0.029    0.000 transforms.py:703(<listcomp>)
      861    0.002    0.000    0.007    0.000 contextlib.py:237(helper)
      878    0.002    0.000    0.012    0.000 numeric.py:3063(__exit__)
     2665    0.002    0.000    0.002    0.000 inspect.py:2529(kind)
      380    0.002    0.000    0.014    0.000 transforms.py:1976(scale)
   260/11    0.002    0.000    0.011    0.001 pyparsing.py:1530(_parseNoCache)
      277    0.002    0.000    0.009    0.000 function_base.py:431(add_newdoc)
      878    0.002    0.000    0.003    0.000 numeric.py:3054(__init__)
      872    0.002    0.000    0.047    0.000 axis.py:1481(update_units)
      653    0.002    0.000    0.007    0.000 artist.py:656(set_figure)
       72    0.002    0.000    0.047    0.001 __init__.py:1513(_preprocess_data)
     1028    0.002    0.000    0.009    0.000 axis.py:792(get_transform)
      436    0.002    0.000    0.008    0.000 _base.py:2436(<listcomp>)
      283    0.002    0.000    0.073    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
      861    0.002    0.000    0.024    0.000 contextlib.py:107(__enter__)
      878    0.002    0.000    0.014    0.000 numeric.py:3058(__enter__)
      147    0.002    0.000    0.019    0.000 text.py:121(__init__)
      871    0.002    0.000    0.005    0.000 lines.py:59(_scale_dashes)
      487    0.002    0.000    0.004    0.000 __init__.py:1373(is_math_text)
       82    0.002    0.000    0.050    0.001 backend_agg.py:164(draw_text)
      391    0.002    0.000    0.007    0.000 path.py:159(_fast_from_codes_and_verts)
      384    0.002    0.000    0.078    0.000 backend_agg.py:119(draw_path)
     1109    0.002    0.000    0.003    0.000 sre_parse.py:286(tell)
      482    0.002    0.000    0.028    0.000 transforms.py:705(<listcomp>)
        1    0.002    0.002    0.022    0.022 __init__.py:1135(boxplot_stats)
      876    0.002    0.000    0.026    0.000 _base.py:2098(_process_single_axis)
      435    0.002    0.000    0.012    0.000 ticker.py:2097(view_limits)
      165    0.002    0.000    0.129    0.001 sre_compile.py:759(compile)
      217    0.002    0.000    0.122    0.001 _base.py:308(_makeline)
       31    0.002    0.000    0.006    0.000 __init__.py:316(namedtuple)
      557    0.002    0.000    0.004    0.000 {built-in method builtins.all}
      604    0.002    0.000    0.003    0.000 artist.py:811(_set_gc_clip)
      535    0.002    0.000    0.040    0.000 markers.py:223(__init__)
      411    0.002    0.000    0.005    0.000 copy.py:268(_reconstruct)
  644/430    0.002    0.000    0.019    0.000 transforms.py:2343(__eq__)
     2133    0.002    0.000    0.002    0.000 {method 'isidentifier' of 'str' objects}
      427    0.002    0.000    0.005    0.000 lines.py:1352(set_dash_joinstyle)
     1209    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
      437    0.002    0.000    0.004    0.000 _base.py:3118(get_xlim)
      587    0.002    0.000    0.006    0.000 artist.py:343(set_transform)
      761    0.002    0.000    0.005    0.000 {built-in method builtins.sorted}
      331    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap>:318(__exit__)
      449    0.002    0.000    0.003    0.000 artist.py:1284(_replace_path)
      864    0.002    0.000    0.059    0.000 transforms.py:280(__array__)
      935    0.002    0.000    0.002    0.000 {built-in method numpy.result_type}
     2042    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
      427    0.002    0.000    0.007    0.000 lines.py:648(set_data)
       28    0.002    0.000    0.092    0.003 ticker.py:2016(_raw_ticks)
  331/328    0.002    0.000    0.130    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
     1043    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:855(__enter__)
      408    0.002    0.000    0.005    0.000 artist.py:1309(aliased_name)
      358    0.002    0.000    0.011    0.000 transforms.py:788(from_extents)
      996    0.002    0.000    0.006    0.000 text.py:1089(set_x)
     1043    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:859(__exit__)
      878    0.002    0.000    0.003    0.000 transforms.py:401(height)
      180    0.002    0.000    0.004    0.000 artist.py:1026(update_from)
      436    0.002    0.000    0.006    0.000 _base.py:2439(<listcomp>)
      919    0.002    0.000    0.005    0.000 lines.py:1294(set_ydata)
      326    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
      466    0.002    0.000    0.003    0.000 __init__.py:205(process)
