         427565 function calls (420731 primitive calls) in 1.623 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1260    0.002    0.000    0.002    0.000 colors.py:247(<genexpr>)
      276    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
      362    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:58(__init__)
      608    0.002    0.000    0.016    0.000 <frozen importlib._bootstrap>:403(cached)
     1916    0.002    0.000    0.002    0.000 {built-in method builtins.ord}
       97    0.002    0.000    0.002    0.000 {built-in method posix.getcwd}
       13    0.002    0.000    0.810    0.062 __init__.py:1(<module>)
     1308    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
      655    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(parent)
      325    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
       26    0.002    0.000    0.002    0.000 {built-in method builtins.dir}
      165    0.002    0.000    0.098    0.001 sre_parse.py:919(parse)
      461    0.002    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
       42    0.002    0.000    0.003    0.000 {built-in method _imp.exec_dynamic}
      501    0.002    0.000    0.073    0.000 re.py:180(search)
      696    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       12    0.002    0.000    0.003    0.000 enum.py:177(<setcomp>)
     1897    0.002    0.000    0.002    0.000 inspect.py:2521(default)
     1291    0.002    0.000    0.002    0.000 {built-in method posix.fspath}
      187    0.002    0.000    0.004    0.000 enum.py:70(__setitem__)
        7    0.002    0.000    0.008    0.001 enum.py:654(<listcomp>)
      359    0.002    0.000    0.013    0.000 <frozen importlib._bootstrap>:147(__enter__)
      491    0.002    0.000    0.021    0.000 colors.py:120(is_color_like)
      283    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
      114    0.002    0.000    0.011    0.000 deprecation.py:183(deprecate)
     1260    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
      129    0.002    0.000    0.002    0.000 deprecation.py:24(_generate_deprecation_warning)
       31    0.002    0.000    0.043    0.001 _collections_abc.py:824(update)
      849    0.002    0.000    0.002    0.000 {built-in method from_bytes}
